"filename", "language", "JavaScript", "HTML", "PHP", "XML", "CSS", "C#", "JSON", "Python", "C++", "Java", "EditorConfig", "Markdown", "JSON with Comments", "TypeScript", "comment", "blank", "total"
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\04PHP_Curso_DAW\PHP\login_MVC\assets\css\buttons.css", "CSS", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 23
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\04PHP_Curso_DAW\PHP\login_MVC\assets\css\forms.css", "CSS", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 36
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\04PHP_Curso_DAW\PHP\login_MVC\assets\css\main.css", "CSS", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 45
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\04PHP_Curso_DAW\PHP\login_MVC\assets\css\reset.css", "CSS", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 32
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\04PHP_Curso_DAW\PHP\login_MVC\assets\css\typography.css", "CSS", 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 22
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\04PHP_Curso_DAW\PHP\login_MVC\core\Database.php", "PHP", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 30
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\04PHP_Curso_DAW\PHP\login_MVC\index.php", "PHP", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\04PHP_Curso_DAW\PHP\php\aplicaciones\AplicacionMultiplicar.php", "PHP", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 75
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\04PHP_Curso_DAW\PHP\php\juegos\AdivinarNumeroSesion.php", "PHP", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 72
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\04PHP_Curso_DAW\PHP\php\juegos\JuegoPreguntas.php", "PHP", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 131
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\04PHP_Curso_DAW\PHP\phpinfo.php", "PHP", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\04PHP_Curso_DAW\PHP\plantilla.php", "PHP", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\1_Create\Create JS\create.html", "HTML", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 47
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\1_Create\Create JS\create.js", "JavaScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 11, 78
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\1_Create\EjerciciosCreate&Read\Registro_Create&Read\index.html", "HTML", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\1_Create\EjerciciosCreate&Read\Registro_Create&Read\registro.css", "CSS", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\1_Create\EjerciciosCreate&Read\Registro_Create&Read\registro.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\1_Create\create.html", "HTML", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 106
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\2_Read&Create\LeerDatos.html", "HTML", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\2_Read&Create\LeerDatosR&C.js", "JavaScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 45
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\2_Read&Create\Read JS\read.html", "HTML", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\2_Read&Create\Read JS\read.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\2_Read&Create\style.css", "CSS", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 99
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\3_Update\style.css", "CSS", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 99
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\3_Update\update.html", "HTML", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\3_Update\update.js", "JavaScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 6, 49
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\4_Delete\delete.html", "HTML", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\4_Delete\delete.js", "JavaScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 45
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\4_Delete\style.css", "CSS", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 99
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\5_Search\search.html", "HTML", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\6_CRUD\assets\css\normalizer.css", "CSS", 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 74, 349
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\6_CRUD\assets\css\paleta-de-colores.css", "CSS", 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 28, 198
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\6_CRUD\assets\css\stylePersonal.css", "CSS", 0, 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 140
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\6_CRUD\assets\css\styleTemplates.css", "CSS", 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 3, 166
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\6_CRUD\assets\js\registroAutos.js", "JavaScript", 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 19, 156
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\6_CRUD\index.html", "HTML", 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 95
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\8_Login\login.html", "HTML", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\9_Registro\registro.html", "HTML", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\ArraysFunciones.html", "HTML", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 167
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\Boletin_CRUD_Prompt\Boletin.css", "CSS", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 42
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\Boletin_CRUD_Prompt\Boletin.html", "HTML", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 47
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\Boletin_CRUD_Prompt\Boletin.js", "JavaScript", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 103
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\Boletin_CRUD_Prompt\CRUD.js", "JavaScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 79
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\CRUD_JS_ConListaYCreandoBotones.html", "HTML", 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29, 183
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\LeerDatos_CRUD_DesdeInput\LeerDatos.html", "HTML", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\LeerDatos_CRUD_DesdeInput\LeerDatos.js", "JavaScript", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 72
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\CRUD_JS\LeerDatos_CRUD_DesdeInput\style.css", "CSS", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 99
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Arrays\ArraysFunciones.html", "HTML", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 167
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Arrays\Ejercicio10Fn.html", "HTML", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 75
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Arrays\Ejercicio11Fn_Include.html", "HTML", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 87
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Arrays\Ejercicio12.html", "HTML", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 54
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Arrays\Ejercicio13.html", "HTML", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 50
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Arrays\Ejercicio14Primos_Fn.html", "HTML", 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 97
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Arrays\Ejercicio1For.html", "HTML", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 34
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Arrays\Ejercicio2While.html", "HTML", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 36
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Arrays\Ejercicio3For.html", "HTML", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 35
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Arrays\Ejercicio4IndexOf.html", "HTML", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 38
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Arrays\Ejercicio5.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Arrays\Ejercicio6toFixed.html", "HTML", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 46
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Arrays\Ejercicio7isNaN(siEsUnNumero).html", "HTML", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 56
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Arrays\Ejercicio8ArrayDinamico.html", "HTML", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 73
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Arrays\Ejercicio9DoWhileF.html", "HTML", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 62
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Bucles\EjemploNotaBestCase.html", "HTML", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 38
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Bucles\Ejercicio1.html", "HTML", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 39
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Bucles\Ejercicio2While.html", "HTML", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 39
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Bucles\Ejercicio3.html", "HTML", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 39
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Bucles\Ejercicio4For.html", "HTML", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 41
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Bucles\Ejercicio5DoWHile.html", "HTML", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 49
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Condicionales(1-22)\Ejercicio1.html", "HTML", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 31
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Condicionales(1-22)\Ejercicio2.html", "HTML", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 37
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Condicionales(1-22)\Ejercicio3.html", "HTML", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 38
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Condicionales(1-22)\Ejercicio4.html", "HTML", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 30
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Condicionales(1-22)\Ejercicio4_1LoginUserPasswor.html", "HTML", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 58
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Condicionales(1-22)\Ejercicio5Funciones.html", "HTML", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 46
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Condicionales(1-22)\Ejercicio6F.html", "HTML", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 53
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Condicionales(1-22)\Ejercicio7.html", "HTML", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 57
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Condicionales(1-22)\Ejercicio8.html", "HTML", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 29
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Condicionales(1-22)\Ejercicio8_1DoWhile.html", "HTML", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 47
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Condicionales\Ejercicio1Condicionales.html", "HTML", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 41
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Condicionales\Ejercicio2_ifElse.html", "HTML", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 48
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Condicionales\Ejercicio3.html", "HTML", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 38
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Condicionales\Ejercicio4OperadorTernario.html", "HTML", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 53
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Condicionales\Ejercicio5.html", "HTML", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 55
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\Condicionales\EjercicioLogin_prompt.html", "HTML", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 86
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\EjerciciosLogica\FormasGeometricas.html", "HTML", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 93
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\EjerciciosLogica\reto1.js", "JavaScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 7, 54
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\JS_01_Curso_CeroExperto\JS\00_scripts.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\JS_01_Curso_CeroExperto\JS\01_variables.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 36
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\JS_01_Curso_CeroExperto\JS\02_variablesLet.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 36
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\JS_01_Curso_CeroExperto\JS\03_variablesConst.js", "JavaScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 27
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\JS_01_Curso_CeroExperto\JS\04_1cadenasDeTexto_String.js", "JavaScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 18
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\JS_01_Curso_CeroExperto\JS\04_2metodos_String.js", "JavaScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 29
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\JS_01_Curso_CeroExperto\JS\05_numeros_y_Operadores.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 25
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\JS_01_Curso_CeroExperto\JS\06_objeto_Math.js", "JavaScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 29
"c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\05JS_Curso_DAW\JS\JS_01_Curso_CeroExperto\JS\07_Orden_de_Operaciones.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 19
